store_id,month,year,units_sold,revenue_usd,cost_usd,gross_profit_usd,gross_margin_pct,median_income,population,percent_age_18_34,percent_age_35_64,percent_age_65_plus
S029,7,2024,141,1314.2412965875246,777.403924604195,536.8373719833296,40.84770227333804,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,8,2024,203,2338.220466220642,1165.4548405686787,1172.765625651963,50.1563322447327,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,9,2024,197,2184.345831332272,798.7039639628705,1385.6418673694016,63.43509564711525,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,10,2024,177,1797.4008729505217,884.2256278441388,913.1752451063829,50.805318882891214,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,11,2024,177,1685.3373653153542,982.5665952275659,702.7707700877883,41.699115236567984,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,12,2024,212,1939.4929884557203,1184.1702736703478,755.3227147853725,38.94433850914728,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S030,1,2024,213,2041.3668427084117,1241.8283691414003,799.5384735670114,39.16681984048553,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,2,2024,204,2279.3012619576157,945.2387642435508,1334.0624977140649,58.52945023021148,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,3,2024,186,2219.7399757001253,796.3446884341382,1423.395287265987,64.12441560039193,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,4,2024,202,2144.668382278569,869.4501304217982,1275.2182518567706,59.45992687699043,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,5,2024,155,1787.0981484125498,869.1170959868759,917.9810524256739,51.36713130395785,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,6,2024,182,2172.4323122585706,971.1228795645202,1201.3094326940504,55.297899313839075,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,7,2024,223,2165.320801625189,964.3560989789858,1200.964702646203,55.463592357530345,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,8,2024,218,1813.2425418087219,1190.932469788398,622.3100720203238,34.320288525745994,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,9,2024,197,2002.1454789286088,1067.8356626575846,934.3098162710241,46.66543096413721,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,10,2024,204,2006.7604008933426,961.9816922527802,1044.7787086405624,52.06295221768686,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,11,2024,175,1521.6331151950208,949.2049071157732,572.4282080792476,37.61933164854145,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S030,12,2024,181,1550.7877205869595,849.9547909927443,700.8329295942152,45.19206080178118,47083.06250206723,10062,0.3456432697223719,0.43216161028349975,0.22219511999412833
S031,1,2024,184,1929.0034256641252,865.6739803523528,1063.3294453117724,55.12325334236693,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,2,2024,226,2381.264493019346,961.0716631871552,1420.192829832191,59.640280783401955,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,3,2024,195,1614.3200955666764,848.2037604986242,766.1163350680522,47.45752327385367,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,4,2024,216,1969.2945404246104,1141.7249851453616,827.5695552792488,42.023655592972496,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,5,2024,168,1486.8970209213767,683.1516231329753,803.7453977884014,54.055216096293556,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,6,2024,198,2273.9939499523375,1095.36165150798,1178.6322984443575,51.83093378366558,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,7,2024,169,1965.2638407571408,902.707521424172,1062.5563193329688,54.066853381050684,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,8,2024,173,1702.5679236717328,991.1390088948439,711.428914776889,41.785640671687965,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,9,2024,211,1781.4481807674106,1022.3154367476405,759.13274401977,42.61323748933026,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,10,2024,225,2062.996407415708,1309.846572739762,753.1498346759458,36.50756889195983,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,11,2024,149,1765.8349728161195,812.5479556369563,953.2870171791632,53.98505703275768,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S031,12,2024,154,1769.616365172735,650.6747602468765,1118.9416049258584,63.230744637504344,43982.93387770603,18901,0.27355662654385066,0.5097467578733172,0.21669661558283204
S032,1,2024,240,2152.2180751284855,965.953937413111,1186.2641377153745,55.11821276031964,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,2,2024,283,2600.473198326155,1301.7542171129533,1298.7189812132017,49.94164070020592,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,3,2024,334,3810.6245361866186,1782.0935283952394,2028.5310077913791,53.233557610516456,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,4,2024,244,2029.0739022982486,1092.8809629158545,936.1929393823941,46.13892763205947,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,5,2024,301,3606.5067694943373,1719.1290484901988,1887.3777210041385,52.33257114525712,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,6,2024,311,3233.1292641724494,1315.4883241710506,1917.6409400013988,59.31222612258398,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,7,2024,260,2942.4582712894257,1497.0690281467791,1445.3892431426466,49.12182637374352,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,8,2024,270,2502.302314814409,1314.6818188637042,1187.6204959507047,47.46111166982589,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,9,2024,336,3283.9027393256288,1751.9641968990027,1531.938542426626,46.64993649419775,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,10,2024,303,2711.769363670265,1522.492449192749,1189.2769144775161,43.85612325333892,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,11,2024,244,2588.570877316381,1439.8591536620675,1148.7117236543136,44.37629016537512,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S032,12,2024,280,2950.1965151414915,1159.7220410349132,1790.4744741065783,60.6900070865519,68522.78184508938,21785,0.3264611661187159,0.5383790395385386,0.1351597943427455
S033,1,2024,186,1521.9626666537736,796.0889642898342,725.8737023639394,47.69326595637619,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,2,2024,169,1764.8873280472194,770.8709268443993,994.0164012028201,56.321805103709444,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,3,2024,149,1196.5677634589383,661.2825051123535,535.2852583465848,44.735055940269255,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,4,2024,150,1681.5514077478879,771.6145930107901,909.9368147370977,54.11293467119044,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,5,2024,233,2234.0180184330625,972.5852293268296,1261.432789106233,56.46475447816668,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,6,2024,191,1915.6627211804057,1097.9530044297371,817.7097167506686,42.685474207422416,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,7,2024,238,2029.1776421428783,1082.7722061472914,946.4054359955869,46.6398513535834,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,8,2024,188,2186.5234739225293,1020.476274319538,1166.0471996029914,53.328821460633705,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,9,2024,229,2706.83542852025,1292.1088134080037,1414.7266151122462,52.26496595271908,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,10,2024,138,1437.295090028062,741.4988161239594,695.7962739041027,48.4101197263895,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,11,2024,176,1667.8133273196854,746.600800170788,921.2125271488974,55.23475032001108,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S033,12,2024,162,1347.9566491250735,762.9458985548589,585.0107505702146,43.39981934507546,49865.02775262066,27389,0.32670594215217896,0.5303922519005201,0.14290180594730095
S034,1,2024,193,1823.4022329268319,1001.1530654064959,822.249167520336,45.09422839745588,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,2,2024,202,2200.970228816604,856.7056002270908,1344.2646285895132,61.0760023461237,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,3,2024,177,1516.633083645768,712.1441401987402,804.4889434470279,53.04440158414268,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,4,2024,154,1587.5551302284834,629.4716342711557,958.0834959573277,60.349620477081565,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,5,2024,133,1451.9202953763065,705.5095785254559,746.4107168508506,51.408518720195794,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,6,2024,165,1764.1579707803255,750.875787504288,1013.2821832760375,57.43715699268363,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,7,2024,148,1656.6411615868647,835.4370226058104,821.2041389810543,49.57042949448622,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,8,2024,160,1517.5503510000817,832.3437333760745,685.2066176240072,45.152150449073986,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,9,2024,156,1352.1207658600217,758.3251536002088,593.795612259813,43.91587107103758,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,10,2024,135,1163.4082635005948,546.8708951745527,616.537368326042,52.99406817611339,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,11,2024,152,1259.600828419372,732.5271840481506,527.0736443712213,41.84449807266539,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S034,12,2024,157,1484.9648613080549,696.418262036067,788.5465992719879,53.10203761841099,39422.890710441,17408,0.3071549368149517,0.44485386189211196,0.24799120129293628
S035,1,2024,240,1946.4352510746867,1202.618456597016,743.8167944776708,38.21430967544318,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,2,2024,226,1835.9840349910864,1079.3700154959852,756.6140194951013,41.21027226136934,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,3,2024,236,2320.845720384505,1080.523532371093,1240.322188013412,53.442681567300475,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,4,2024,304,2813.783528330861,1756.149432763678,1057.6340955671828,37.58761414722519,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,5,2024,283,2590.47495561082,1676.0026847406975,914.4722708701224,35.30133610786038,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,6,2024,212,2155.113651030752,913.3574983076786,1241.7561527230732,57.61905652303597,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,7,2024,259,2935.6613605673383,1264.1486194618358,1671.5127411055025,56.938200146575156,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,8,2024,196,1613.1957044440355,918.2396077032076,694.9560967408279,43.07946610732728,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,9,2024,242,2070.7424069026333,1182.9171746138663,887.825232288767,42.87473078878771,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,10,2024,229,2742.3651242321234,1319.1841610642084,1423.180963167915,51.896115166882204,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,11,2024,250,2201.3121078224335,1197.5688716321592,1003.7432361902743,45.5974976298654,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S035,12,2024,278,3235.313527362213,1513.5116389134837,1721.8018884487292,53.2190118171494,58225.44912103189,15957,0.21805795401088168,0.5424358442695072,0.23950620171961112
S036,1,2024,129,1439.9030538458408,548.2037700034468,891.6992838423939,61.92773058302446,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,2,2024,185,2178.5911494307943,795.0545086798927,1383.5366407509016,63.506025034223676,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,3,2024,148,1695.2201333286107,766.2645305508706,928.9556027777401,54.7985234787007,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,4,2024,129,1425.0878667508919,615.7274507603413,809.3604159905506,56.79372022413186,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,5,2024,155,1776.6578302872226,924.0291965108631,852.6286337763595,47.990593306225975,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,6,2024,163,1677.940876349034,963.6713688174901,714.2695075315438,42.568216651691266,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,7,2024,160,1561.0558826455988,911.0300333462594,650.0258492993394,41.64013963406027,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,8,2024,192,1880.309034523716,964.0060757776253,916.3029587460908,48.7315085936494,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,9,2024,125,1238.4217341589085,671.9305106076401,566.4912235512684,45.742997552930454,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,10,2024,134,1232.4760353672211,632.1357608117596,600.3402745554615,48.71009718063912,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,11,2024,143,1691.660266889791,574.5348995424521,1117.1253673473389,66.03721735459533,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S036,12,2024,130,1423.6921496519956,736.8775952201757,686.8145544318198,48.241788409081515,37791.563500289776,17491,0.3670604991178476,0.44744981749936,0.18548968338279231
S037,1,2024,240,2658.1658708233354,1276.0994475216264,1382.066423301709,51.9932348267503,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,2,2024,230,1921.5163368521048,1144.308792446917,777.2075444051877,40.44761574488803,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,3,2024,175,1446.206890898169,822.0871868893178,624.1197040088512,43.15563063188287,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,4,2024,221,1831.9277641280178,1306.160921622932,525.7668425050858,28.700195105965133,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,5,2024,173,1730.431993504729,966.902378393799,763.52961511093,44.123641840701055,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,6,2024,180,1730.0687634954986,826.3045778572597,903.7641856382389,52.23862800760811,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,7,2024,219,2566.0037749815037,1053.434980203074,1512.5687947784297,58.946475820727606,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,8,2024,229,2039.042561999456,1209.3380273165365,829.7045346829195,40.690888466267374,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,9,2024,171,1975.8428109015326,856.054711166704,1119.7880997348286,56.673946609340575,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,10,2024,216,1790.014296579707,1158.8906395685099,631.1236570111971,35.258023258089324,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,11,2024,222,2489.915154706638,1133.3104295291027,1356.6047251775353,54.48397398655018,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S037,12,2024,232,2107.867905054551,1158.4666761875274,949.4012288670237,45.04083138181534,52088.63595004755,24577,0.26415601299434716,0.46507993963185357,0.2707640473737992
S038,1,2024,122,1002.514032993577,670.6694371267928,331.8445958667842,33.101241972231854,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,2,2024,117,957.9266931909183,532.6236765300905,425.3030166608278,44.39828430337553,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,3,2024,144,1154.200275451344,647.085274330148,507.115001121196,43.936482420513315,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,4,2024,107,1010.1801172465831,485.86416328628843,524.3159539602947,51.90321458606873,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,5,2024,146,1688.853332569469,710.6746865163466,978.1786460531225,57.919691851801836,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,6,2024,160,1337.1452956963667,859.8461652810377,477.29913041532905,35.695382689639445,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,7,2024,128,1384.3748309167777,513.1169970304791,871.2578338862986,62.935110811666775,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,8,2024,119,1411.8386124412505,657.1269940796864,754.7116183615641,53.455941189805735,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,9,2024,129,1086.3682998814418,717.7105567429934,368.6577431384484,33.93487670605641,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,10,2024,118,1395.609512908583,590.0946703876075,805.5148425209754,57.71778101757173,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,11,2024,105,994.857011763214,497.66078375730706,497.19622800590696,49.976652134633056,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S038,12,2024,136,1203.3247657560698,722.8001471502749,480.5246186057949,39.93307810829215,30403.298761202244,21643,0.23730370207997087,0.5492982810236048,0.21339801689642435
S039,1,2024,129,1381.7516113599827,672.8000475412025,708.9515638187802,51.30817709855955,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,2,2024,148,1621.2496952143397,685.4256937539516,935.8240014603881,57.722385652425125,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,3,2024,164,1442.6852203304989,947.9905208646652,494.69469946583365,34.28985703149479,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,4,2024,115,971.2956176677872,578.6482376238355,392.64738004395167,40.42511598958424,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,5,2024,112,1065.8341338050272,523.5654024762767,542.2687313287505,50.87740335288864,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,6,2024,138,1397.0775984834759,716.256342273968,680.8212562095079,48.731813962841976,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,7,2024,168,1863.4032358207494,847.1554720117906,1016.2477638089588,54.53719003344679,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,8,2024,142,1145.9697423922453,651.2996454616803,494.670096930565,43.166069629196905,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,9,2024,146,1385.0957482252968,584.3952587089167,800.7004895163801,57.808313291142944,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,10,2024,166,1890.4483891173093,671.8335282623156,1218.6148608549938,64.46168368679936,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,11,2024,180,1769.7569464825715,863.281905463621,906.4750410189505,51.22031264352928,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S039,12,2024,125,1123.3018174890124,621.0192674275504,502.28255006146196,44.714834627815875,36718.139511015695,17351,0.20815502831095278,0.5299265798094429,0.2619183918796043
S040,1,2024,180,2129.6086567115067,1059.3807548738803,1070.2279018376264,50.25467465418026,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,2,2024,174,1646.5138007899145,774.4326812663545,872.08111952356,52.965308830401504,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,3,2024,202,2247.3080594438225,1041.6325533658257,1205.6755060779967,53.64976559450353,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,4,2024,200,1910.5325649015963,1069.6521182144252,840.8804466871711,44.01288217405922,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,5,2024,230,2107.2641452177068,1136.1946033526508,971.069541865056,46.08200372358788,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,6,2024,188,1614.7718892977857,754.9484381302407,859.823451167545,53.24736310225562,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,7,2024,181,2141.544303645102,915.7368200683144,1225.8074835767875,57.23941743770382,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,8,2024,210,1744.0409430977943,955.3756023201146,788.6653407776797,45.220574889534376,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,9,2024,226,2199.2656659973604,923.8427740746383,1275.422891922722,57.993125234568765,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,10,2024,168,1377.5859072593041,955.4662871214128,422.1196201378913,30.64198159356136,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,11,2024,267,2346.3166523562613,1576.0635187332184,770.2531336230429,32.82818339329967,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S040,12,2024,204,1691.6345546140442,1069.9160519638365,621.7185026502077,36.752530323670065,51968.612358691236,22566,0.31817858863764836,0.5698446820988355,0.1119767292635161
S041,1,2024,254,2196.258179216753,1258.2652540857289,937.9929251310241,42.70868215801198,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,2,2024,253,2698.5996847951787,1094.3260703671342,1604.2736144280445,59.448373297716714,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,3,2024,232,1867.2316923682279,932.1938496527915,935.0378427154363,50.076155333970306,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,4,2024,198,2086.416041586376,879.9420447945548,1206.4739967918213,57.82518791767419,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,5,2024,240,2011.5833062206823,1165.776970073488,845.8063361471943,42.046796348507996,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,6,2024,217,2081.322190935872,1267.0764647007256,814.2457262351465,39.12156079347901,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,7,2024,231,2544.940835372649,1348.3130116511788,1196.6278237214701,47.01986808845602,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,8,2024,251,2798.6992822022144,1130.0026943976748,1668.6965878045396,59.62400456584571,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,9,2024,247,2213.5141259387847,1082.646915193004,1130.8672107457808,51.089224933957134,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,10,2024,257,2283.036660885973,1048.0100011493932,1235.0266597365799,54.09578746130628,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,11,2024,211,1926.4120599166106,1245.0937699827748,681.3182899338358,35.36721473615195,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S041,12,2024,240,2416.030449817217,1324.212601803516,1091.8178480137008,45.19056653844331,57384.665799954106,20485,0.3355128723684565,0.5315225784600687,0.13296454917147482
S042,1,2024,228,2687.1683399931694,1319.0065517338323,1368.161788259337,50.91462890124758,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,2,2024,201,2008.0220411254663,886.2814038410281,1121.7406372844382,55.86296436545683,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,3,2024,196,2238.343678070029,865.1737172106552,1373.1699608593738,61.34759261112952,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,4,2024,211,2115.8408496397888,1016.7718943067816,1099.0689553330071,51.944783820584526,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,5,2024,206,2219.5412793584073,1141.7026001309773,1077.83867922743,48.56132612856815,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,6,2024,245,2488.3126616812883,1118.4114889213017,1369.9011727599866,55.053418079478,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,7,2024,173,1913.7583513569755,692.0040256253567,1221.7543257316188,63.84057448346694,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,8,2024,167,1986.0162128655181,743.5258606373903,1242.490352228128,62.56194406567326,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,9,2024,177,1417.0434660371084,966.1880571071507,450.85540892995766,31.816625229628,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,10,2024,265,2906.410106576238,1509.6654509179782,1396.7446556582597,48.05738366027189,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,11,2024,189,2050.7417278224757,1064.7426383391305,985.9990894833452,48.08012028556622,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S042,12,2024,222,2492.3438454889288,1325.2771308265392,1167.0667146623896,46.82607164235172,51713.68281189971,24843,0.20331756578557125,0.5136617206670944,0.2830207135473344
S043,1,2024,213,2267.184144618717,885.4221777510949,1381.761966867622,60.94617281738266,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,2,2024,171,1901.952094719081,883.6502909358262,1018.3018037832549,53.539823984560364,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,3,2024,206,2143.680396543055,946.1826838288434,1197.4977127142115,55.861765338029024,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,4,2024,171,1719.476453517429,858.0405700121411,861.435883505288,50.09873102612721,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,5,2024,215,2319.6000684422875,1167.160453366049,1152.4396150762384,49.68268585412449,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,6,2024,208,2270.5122432976395,1190.4634159755356,1080.048827322104,47.56850928729043,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,7,2024,162,1519.7815850546872,756.737787183429,763.0437978712582,50.20746437349425,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,8,2024,208,2451.9794350342877,1038.4436411990623,1413.5357938352254,57.64876220568542,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
S043,9,2024,212,2318.8084544001017,1010.9665363342332,1307.8419180658684,56.40146410472787,48843.517176117595,16489,0.30241861165985623,0.4187349535656185,0.2788464347745253
